date,temp,hum,bright
2/13/2024 10:58:26 PM,20.7,67,1
2/13/2024 10:59:26 PM,20.7,67,1
2/13/2024 11:00:27 PM,20.6,67,1
2/13/2024 11:01:27 PM,20.6,67,1
2/13/2024 11:02:26 PM,20.6,67,1
2/13/2024 11:03:26 PM,20.6,67,1
2/13/2024 11:04:27 PM,20.6,67,1
2/13/2024 11:05:26 PM,20.6,67,1
2/13/2024 11:06:26 PM,20.6,67,1
2/13/2024 11:07:27 PM,20.6,67,1
2/13/2024 11:08:27 PM,20.6,67,1
2/13/2024 11:09:26 PM,20.5,67,1
2/13/2024 11:10:27 PM,20.5,67,1
2/13/2024 11:11:26 PM,20.5,66,1
2/13/2024 11:12:26 PM,20.5,67,1
2/13/2024 11:13:27 PM,20.5,67,1
2/13/2024 11:14:26 PM,20.5,66,1
2/13/2024 11:15:27 PM,20.5,66,1
2/13/2024 11:16:27 PM,20.5,66,1
2/13/2024 11:17:26 PM,20.4,66,1
2/13/2024 11:18:26 PM,20.5,66,1
2/13/2024 11:19:26 PM,20.4,66,1
2/13/2024 11:20:26 PM,20.4,66,1
2/13/2024 11:21:27 PM,20.4,66,1
2/13/2024 11:22:27 PM,20.4,66,1
2/13/2024 11:23:26 PM,20.4,66,1
2/13/2024 11:24:26 PM,20.4,66,1
2/13/2024 11:25:26 PM,20.4,66,1
2/13/2024 11:26:26 PM,20.4,66,1
2/13/2024 11:27:27 PM,20.4,66,1
2/13/2024 11:28:26 PM,20.3,66,1
2/13/2024 11:29:26 PM,20.3,66,1
2/13/2024 11:30:27 PM,20.3,66,1
2/13/2024 11:31:26 PM,20.3,66,1
2/13/2024 11:32:27 PM,20.3,66,1
2/13/2024 11:33:26 PM,20.3,66,1
2/13/2024 11:34:26 PM,20.3,66,1
2/13/2024 11:35:26 PM,20.3,66,1
2/13/2024 11:36:26 PM,20.2,66,1
2/13/2024 11:37:26 PM,20.3,66,1
2/13/2024 11:38:26 PM,20.2,66,1
2/13/2024 11:39:26 PM,20.2,66,1
2/13/2024 11:40:26 PM,20.2,66,1
2/13/2024 11:41:26 PM,20.2,66,1
2/13/2024 11:42:26 PM,20.2,66,1
2/13/2024 11:43:26 PM,20.2,66,1
2/13/2024 11:44:26 PM,20.2,66,1
2/13/2024 11:45:26 PM,20.2,66,1
2/13/2024 11:46:27 PM,20.2,66,1
2/13/2024 11:47:27 PM,20.2,65,1
2/13/2024 11:48:26 PM,20.1,65,1
2/13/2024 11:49:26 PM,20.1,65,1
2/13/2024 11:50:27 PM,20.1,65,1
2/13/2024 11:51:26 PM,20.1,65,1
2/13/2024 11:52:26 PM,20.1,65,1
2/13/2024 11:53:26 PM,20.1,66,1
2/13/2024 11:54:26 PM,20.1,65,1
2/13/2024 11:55:26 PM,20.1,65,1
2/13/2024 11:56:26 PM,20.1,65,1
2/13/2024 11:57:27 PM,20.1,65,1
2/13/2024 11:58:26 PM,20.1,65,1
2/13/2024 11:59:26 PM,20,65,1
2/14/2024 12:00:26 AM,20,65,1
2/14/2024 12:01:26 AM,20,65,1
2/14/2024 12:02:26 AM,20,65,1
2/14/2024 12:03:27 AM,20,65,1
2/14/2024 12:04:26 AM,20,65,1
2/14/2024 12:05:26 AM,20,65,1
2/14/2024 12:06:26 AM,20,65,1
2/14/2024 12:07:26 AM,20,65,1
2/14/2024 12:08:26 AM,20,65,1
2/14/2024 12:09:26 AM,20,65,1
2/14/2024 12:10:27 AM,20,65,1
2/14/2024 12:11:26 AM,19.9,65,1
2/14/2024 12:12:26 AM,19.9,65,1
2/14/2024 12:13:26 AM,19.9,65,1
2/14/2024 12:14:26 AM,19.9,65,1
2/14/2024 12:15:26 AM,19.9,65,1
2/14/2024 12:16:27 AM,19.9,65,1
2/14/2024 12:17:26 AM,19.9,65,1
2/14/2024 12:18:26 AM,19.9,65,1
2/14/2024 12:19:27 AM,19.9,65,1
2/14/2024 12:20:26 AM,19.9,65,1
2/14/2024 12:21:26 AM,19.9,65,1
2/14/2024 12:22:26 AM,19.9,65,1
2/14/2024 12:23:26 AM,19.9,65,1
2/14/2024 12:24:26 AM,19.8,65,1
2/14/2024 12:25:26 AM,19.9,65,1
2/14/2024 12:26:26 AM,19.8,65,1
2/14/2024 12:27:26 AM,19.8,65,1
2/14/2024 12:28:26 AM,19.8,65,1
2/14/2024 12:29:26 AM,19.8,65,1
2/14/2024 12:30:26 AM,19.8,65,1
2/14/2024 12:31:27 AM,19.8,65,1
2/14/2024 12:32:26 AM,19.8,65,1
2/14/2024 12:33:27 AM,19.8,65,1
2/14/2024 12:34:26 AM,19.8,65,1
2/14/2024 12:35:27 AM,19.7,65,1
2/14/2024 12:36:26 AM,19.8,65,1
2/14/2024 12:37:26 AM,19.8,65,1
2/14/2024 12:38:26 AM,19.7,65,1
2/14/2024 12:39:26 AM,19.7,65,1
2/14/2024 12:40:26 AM,19.7,64,1
2/14/2024 12:41:26 AM,19.7,64,1
2/14/2024 12:42:26 AM,19.7,65,1
2/14/2024 12:43:26 AM,19.7,64,1
2/14/2024 12:44:26 AM,19.7,64,1
2/14/2024 12:45:26 AM,19.7,64,1
2/14/2024 12:46:26 AM,19.7,64,1
2/14/2024 12:47:26 AM,19.7,64,1
2/14/2024 12:48:26 AM,19.7,64,1
2/14/2024 12:49:27 AM,19.7,64,1
2/14/2024 12:50:26 AM,19.7,64,1
2/14/2024 12:51:26 AM,19.6,64,1
2/14/2024 12:52:26 AM,19.6,64,1
2/14/2024 12:53:26 AM,19.6,64,1
2/14/2024 12:54:27 AM,19.6,64,1
2/14/2024 12:55:26 AM,19.6,64,1
2/14/2024 12:56:26 AM,19.6,64,1
2/14/2024 12:57:26 AM,19.6,64,1
2/14/2024 12:58:26 AM,19.6,64,1
2/14/2024 12:59:26 AM,19.6,64,1
2/14/2024 1:00:26 AM,19.6,64,1
2/14/2024 1:01:26 AM,19.6,64,1
2/14/2024 1:02:26 AM,19.6,64,1
2/14/2024 1:03:27 AM,19.6,64,1
2/14/2024 1:04:26 AM,19.5,64,1
2/14/2024 1:05:26 AM,19.6,64,1
2/14/2024 1:06:26 AM,19.6,64,1
2/14/2024 1:07:26 AM,19.5,64,1
2/14/2024 1:08:26 AM,19.5,64,1
2/14/2024 1:09:27 AM,19.5,64,1
2/14/2024 1:10:26 AM,19.5,64,1
2/14/2024 1:11:27 AM,19.5,64,1
2/14/2024 1:12:26 AM,19.5,64,1
2/14/2024 1:13:27 AM,19.5,64,1
2/14/2024 1:14:26 AM,19.5,64,1
2/14/2024 1:15:27 AM,19.5,64,1
2/14/2024 1:16:26 AM,19.5,64,1
2/14/2024 1:17:27 AM,19.5,64,1
2/14/2024 1:18:26 AM,19.4,64,1
2/14/2024 1:19:26 AM,19.4,64,1
2/14/2024 1:20:26 AM,19.5,64,1
2/14/2024 1:21:26 AM,19.4,64,1
2/14/2024 1:22:26 AM,19.4,64,1
2/14/2024 1:23:26 AM,19.4,64,1
2/14/2024 1:24:26 AM,19.4,64,1
2/14/2024 1:25:26 AM,19.4,63,1
2/14/2024 1:26:26 AM,19.4,64,1
2/14/2024 1:27:27 AM,19.4,63,1
2/14/2024 1:28:26 AM,19.4,63,1
2/14/2024 1:29:26 AM,19.4,63,1
2/14/2024 1:30:26 AM,19.4,63,1
2/14/2024 1:31:26 AM,19.3,63,1
2/14/2024 1:32:26 AM,19.4,63,1
2/14/2024 1:33:27 AM,19.3,63,1
2/14/2024 1:34:26 AM,19.4,63,1
2/14/2024 1:35:27 AM,19.4,63,1
2/14/2024 1:36:26 AM,19.3,63,1
2/14/2024 1:37:26 AM,19.3,63,1
2/14/2024 1:38:26 AM,19.3,63,1
2/14/2024 1:39:26 AM,19.3,63,1
2/14/2024 1:40:26 AM,19.3,63,1
2/14/2024 1:41:27 AM,19.3,63,1
2/14/2024 1:42:26 AM,19.3,63,1
2/14/2024 1:43:26 AM,19.3,63,1
2/14/2024 1:44:27 AM,19.3,63,1
2/14/2024 1:45:26 AM,19.3,63,1
2/14/2024 1:46:26 AM,19.3,63,1
2/14/2024 1:47:26 AM,19.3,63,1
2/14/2024 1:48:26 AM,19.3,63,1
2/14/2024 1:49:27 AM,19.3,63,1
2/14/2024 1:50:26 AM,19.3,63,1
2/14/2024 1:51:26 AM,19.2,63,1
2/14/2024 1:52:26 AM,19.2,63,1
2/14/2024 1:53:26 AM,19.2,63,1
2/14/2024 1:54:26 AM,19.2,63,1
2/14/2024 1:55:26 AM,19.2,63,1
2/14/2024 1:56:26 AM,19.2,63,1
2/14/2024 1:57:26 AM,19.2,63,1
2/14/2024 1:58:26 AM,19.2,63,1
2/14/2024 1:59:26 AM,19.2,63,1
2/14/2024 2:00:26 AM,19.2,63,1
2/14/2024 2:01:26 AM,19.2,63,1
2/14/2024 2:02:26 AM,19.2,63,1
2/14/2024 2:03:26 AM,19.2,63,1
2/14/2024 2:04:26 AM,19.2,63,1
2/14/2024 2:05:26 AM,19.1,63,1
2/14/2024 2:06:27 AM,19.1,62,1
2/14/2024 2:07:26 AM,19.1,62,1
2/14/2024 2:08:26 AM,19.1,62,1
2/14/2024 2:09:26 AM,19.1,62,1
2/14/2024 2:10:26 AM,19.1,62,1
2/14/2024 2:11:26 AM,19.1,62,1
2/14/2024 2:12:26 AM,19.1,62,1
2/14/2024 2:13:26 AM,19.1,62,1
2/14/2024 2:14:26 AM,19.1,62,1
2/14/2024 2:15:26 AM,19.1,62,1
2/14/2024 2:16:27 AM,19.1,62,1
2/14/2024 2:17:26 AM,19.1,62,1
2/14/2024 2:18:27 AM,19.1,62,1
2/14/2024 2:19:26 AM,19.1,62,1
2/14/2024 2:20:26 AM,19,62,1
2/14/2024 2:21:27 AM,19,62,1
2/14/2024 2:22:26 AM,19,62,1
2/14/2024 2:23:26 AM,19.1,62,1
2/14/2024 2:24:26 AM,19,62,1
2/14/2024 2:25:27 AM,19,62,1
2/14/2024 2:26:26 AM,19,62,1
2/14/2024 2:27:26 AM,19,62,1
2/14/2024 2:28:26 AM,19,62,1
2/14/2024 2:29:26 AM,19,62,1
2/14/2024 2:30:27 AM,19,62,1
2/14/2024 2:31:27 AM,19,62,1
2/14/2024 2:32:26 AM,19,62,1
2/14/2024 2:33:26 AM,19,62,1
2/14/2024 2:34:26 AM,19,62,1
2/14/2024 2:35:26 AM,18.9,62,1
2/14/2024 2:36:26 AM,19,62,1
2/14/2024 2:37:26 AM,18.9,62,1
2/14/2024 2:38:26 AM,18.9,62,1
2/14/2024 2:39:26 AM,18.9,62,1
2/14/2024 2:40:27 AM,18.9,62,1
2/14/2024 2:41:26 AM,18.9,62,1
2/14/2024 2:42:26 AM,18.9,62,1
2/14/2024 2:43:26 AM,18.9,62,1
2/14/2024 2:44:26 AM,18.9,62,1
2/14/2024 2:45:26 AM,18.9,61,1
2/14/2024 2:46:26 AM,18.9,61,1
2/14/2024 2:47:26 AM,18.9,61,1
2/14/2024 2:48:26 AM,18.9,61,1
2/14/2024 2:49:26 AM,18.9,61,1
2/14/2024 2:50:26 AM,18.8,61,1
2/14/2024 2:51:26 AM,18.8,61,1
2/14/2024 2:52:26 AM,18.8,61,1
2/14/2024 2:53:27 AM,18.8,61,1
2/14/2024 2:54:27 AM,18.8,61,1
2/14/2024 2:55:26 AM,18.8,61,1
2/14/2024 2:56:26 AM,18.8,61,1
2/14/2024 2:57:27 AM,18.8,61,1
2/14/2024 2:58:26 AM,18.8,61,1
2/14/2024 2:59:26 AM,18.8,61,1
2/14/2024 3:00:26 AM,18.8,61,1
2/14/2024 3:01:26 AM,18.8,61,1
2/14/2024 3:02:26 AM,18.8,61,1
2/14/2024 3:03:27 AM,18.8,61,1
2/14/2024 3:04:26 AM,18.7,61,1
2/14/2024 3:05:27 AM,18.7,61,1
2/14/2024 3:06:26 AM,18.7,61,1
2/14/2024 3:07:26 AM,18.7,61,1
2/14/2024 3:08:26 AM,18.7,61,1
2/14/2024 3:09:26 AM,18.7,61,1
2/14/2024 3:10:26 AM,18.7,61,1
2/14/2024 3:11:26 AM,18.7,61,1
2/14/2024 3:12:26 AM,18.7,61,1
2/14/2024 3:13:26 AM,18.7,61,1
2/14/2024 3:14:26 AM,18.7,61,1
2/14/2024 3:15:26 AM,18.7,61,1
2/14/2024 3:16:26 AM,18.7,61,1
2/14/2024 3:17:26 AM,18.7,61,1
2/14/2024 3:18:26 AM,18.7,61,1
2/14/2024 3:19:26 AM,18.7,61,1
2/14/2024 3:20:26 AM,18.7,61,1
2/14/2024 3:21:26 AM,18.6,61,1
2/14/2024 3:22:26 AM,18.6,61,1
2/14/2024 3:23:26 AM,18.6,61,1
2/14/2024 3:24:26 AM,18.6,61,1
2/14/2024 3:25:26 AM,18.6,61,1
2/14/2024 3:26:26 AM,18.6,61,1
2/14/2024 3:27:26 AM,18.6,61,1
2/14/2024 3:28:27 AM,18.6,60,1
2/14/2024 3:29:27 AM,18.6,60,1
2/14/2024 3:30:26 AM,18.6,60,1
2/14/2024 3:31:26 AM,18.6,60,1
2/14/2024 3:32:26 AM,18.6,60,1
2/14/2024 3:33:26 AM,18.6,60,1
2/14/2024 3:34:27 AM,18.6,60,1
2/14/2024 3:35:26 AM,18.5,60,1
2/14/2024 3:36:27 AM,18.5,60,1
2/14/2024 3:37:26 AM,18.5,60,1
2/14/2024 3:38:26 AM,18.5,60,1
2/14/2024 3:39:26 AM,18.5,60,1
2/14/2024 3:40:26 AM,18.5,60,1
2/14/2024 3:41:26 AM,18.5,60,1
2/14/2024 3:42:26 AM,18.5,60,1
2/14/2024 3:43:26 AM,18.5,60,1
2/14/2024 3:44:26 AM,18.5,60,1
2/14/2024 3:45:26 AM,18.5,60,1
2/14/2024 3:46:26 AM,18.5,60,1
2/14/2024 3:47:26 AM,18.5,60,1
2/14/2024 3:48:26 AM,18.4,60,1
2/14/2024 3:49:26 AM,18.5,60,1
2/14/2024 3:50:26 AM,18.4,60,1
2/14/2024 3:51:26 AM,18.4,60,1
2/14/2024 3:52:26 AM,18.4,60,1
2/14/2024 3:53:26 AM,18.4,60,1
2/14/2024 3:54:26 AM,18.4,60,1
2/14/2024 3:55:26 AM,18.4,60,1
2/14/2024 3:56:26 AM,18.4,60,1
2/14/2024 3:57:27 AM,18.4,60,1
2/14/2024 3:58:27 AM,18.4,60,1
2/14/2024 3:59:26 AM,18.4,60,1
2/14/2024 4:00:26 AM,18.4,60,1
2/14/2024 4:01:26 AM,18.4,60,1
2/14/2024 4:02:26 AM,18.4,60,1
2/14/2024 4:03:26 AM,18.4,60,1
2/14/2024 4:04:26 AM,18.4,60,1
2/14/2024 4:05:27 AM,18.4,60,1
2/14/2024 4:06:26 AM,18.3,60,1
2/14/2024 4:07:26 AM,18.3,60,1
2/14/2024 4:08:26 AM,18.3,60,1
2/14/2024 4:09:26 AM,18.3,60,1
2/14/2024 4:10:26 AM,18.3,60,1
2/14/2024 4:11:26 AM,18.3,60,1
2/14/2024 4:12:26 AM,18.3,60,1
2/14/2024 4:13:26 AM,18.3,60,1
2/14/2024 4:14:26 AM,18.3,60,1
2/14/2024 4:15:26 AM,18.3,60,1
2/14/2024 4:16:26 AM,18.3,60,1
2/14/2024 4:17:26 AM,18.3,60,1
2/14/2024 4:18:26 AM,18.2,60,1
2/14/2024 4:19:26 AM,18.2,60,1
2/14/2024 4:20:26 AM,18.2,60,1
2/14/2024 4:21:26 AM,18.2,60,1
2/14/2024 4:22:27 AM,18.2,60,1
2/14/2024 4:23:27 AM,18.2,60,1
2/14/2024 4:24:26 AM,18.2,60,1
2/14/2024 4:25:26 AM,18.2,60,1
2/14/2024 4:26:26 AM,18.2,60,1
2/14/2024 4:27:26 AM,18.2,59,1
2/14/2024 4:28:26 AM,18.2,60,1
2/14/2024 4:29:26 AM,18.2,60,1
2/14/2024 4:30:27 AM,18.2,59,1
2/14/2024 4:31:26 AM,18.2,59,1
2/14/2024 4:32:26 AM,18.2,59,1
2/14/2024 4:33:26 AM,18.2,59,1
2/14/2024 4:34:26 AM,18.2,59,1
2/14/2024 4:35:26 AM,18.2,59,1
2/14/2024 4:36:27 AM,18.2,59,1
2/14/2024 4:37:26 AM,18.1,59,1
2/14/2024 4:38:26 AM,18.1,59,1
2/14/2024 4:39:26 AM,18.1,59,1
2/14/2024 4:40:26 AM,18.1,59,1
2/14/2024 4:41:26 AM,18.1,59,1
2/14/2024 4:42:26 AM,18.1,59,1
2/14/2024 4:43:26 AM,18.1,59,1
2/14/2024 4:44:26 AM,18.1,59,1
2/14/2024 4:45:26 AM,18.1,59,1
2/14/2024 4:46:27 AM,18.1,59,1
2/14/2024 4:47:26 AM,18.1,59,1
2/14/2024 4:48:27 AM,18.1,59,1
2/14/2024 4:49:26 AM,18.1,59,1
2/14/2024 4:50:26 AM,18,59,1
2/14/2024 4:51:26 AM,18,59,1
2/14/2024 4:52:27 AM,18,59,1
2/14/2024 4:53:26 AM,18,59,1
2/14/2024 4:54:26 AM,18,59,1
2/14/2024 4:55:27 AM,18,59,1
2/14/2024 4:56:26 AM,18,59,1
2/14/2024 4:57:26 AM,18,59,1
2/14/2024 4:58:26 AM,18,59,1
2/14/2024 4:59:26 AM,18,59,1
2/14/2024 5:00:26 AM,18,59,1
2/14/2024 5:01:27 AM,18,59,1
2/14/2024 5:02:27 AM,18,59,1
2/14/2024 5:03:27 AM,18,59,1
2/14/2024 5:04:26 AM,18,59,1
2/14/2024 5:05:26 AM,18,59,1
2/14/2024 5:06:27 AM,18,59,1
2/14/2024 5:07:27 AM,18,59,1
2/14/2024 5:08:27 AM,17.9,59,1
2/14/2024 5:09:27 AM,17.9,59,1
2/14/2024 5:10:27 AM,17.9,59,1
2/14/2024 5:11:26 AM,17.9,59,1
2/14/2024 5:12:27 AM,17.9,59,1
2/14/2024 5:13:27 AM,17.9,59,1
2/14/2024 5:14:27 AM,17.9,59,1
2/14/2024 5:15:27 AM,17.9,59,1
2/14/2024 5:16:27 AM,17.9,59,1
2/14/2024 5:17:27 AM,17.9,59,1
2/14/2024 5:18:27 AM,17.9,59,1
2/14/2024 5:19:27 AM,17.9,59,1
2/14/2024 5:20:27 AM,17.9,59,1
2/14/2024 5:21:27 AM,17.9,59,1
2/14/2024 5:22:27 AM,17.8,59,1
2/14/2024 5:23:27 AM,17.8,59,1
2/14/2024 5:24:27 AM,17.8,59,1
2/14/2024 5:25:27 AM,17.8,59,1
2/14/2024 5:26:27 AM,17.8,59,1
2/14/2024 5:27:27 AM,17.8,59,1
2/14/2024 5:28:26 AM,17.8,59,1
2/14/2024 5:29:27 AM,17.8,59,1
2/14/2024 5:30:28 AM,17.8,59,1
2/14/2024 5:31:27 AM,17.8,59,1
2/14/2024 5:32:27 AM,17.8,59,1
2/14/2024 5:33:26 AM,17.8,59,1
2/14/2024 5:34:27 AM,17.8,59,1
2/14/2024 5:35:27 AM,17.8,59,1
2/14/2024 5:36:27 AM,17.8,58,1
2/14/2024 5:37:27 AM,17.8,58,1
2/14/2024 5:38:26 AM,17.7,58,1
2/14/2024 5:39:27 AM,17.8,58,1
2/14/2024 5:40:27 AM,17.7,58,1
2/14/2024 5:41:27 AM,17.7,58,1
2/14/2024 5:42:27 AM,17.7,58,1
2/14/2024 5:43:26 AM,17.7,58,1
2/14/2024 5:44:26 AM,17.7,58,1
2/14/2024 5:45:26 AM,17.7,58,1
2/14/2024 5:46:26 AM,17.7,58,1
2/14/2024 5:47:26 AM,17.7,58,1
2/14/2024 5:48:26 AM,17.7,58,1
2/14/2024 5:49:27 AM,17.7,58,1
2/14/2024 5:50:26 AM,17.7,58,1
2/14/2024 5:51:26 AM,17.7,58,1
2/14/2024 5:52:26 AM,17.6,58,1
2/14/2024 5:53:26 AM,17.6,58,1
2/14/2024 5:54:26 AM,17.6,58,1
2/14/2024 5:55:26 AM,17.6,58,1
2/14/2024 5:56:26 AM,17.6,58,1
2/14/2024 5:57:26 AM,17.6,58,1
2/14/2024 5:58:27 AM,17.6,58,1
2/14/2024 5:59:26 AM,17.6,58,1
2/14/2024 6:00:26 AM,17.6,58,1
2/14/2024 6:01:26 AM,17.6,58,1
2/14/2024 6:02:26 AM,17.6,58,1
2/14/2024 6:03:26 AM,17.6,58,1
2/14/2024 6:04:26 AM,17.6,58,1
2/14/2024 6:05:27 AM,17.6,58,1
2/14/2024 6:06:26 AM,17.6,58,1
2/14/2024 6:07:26 AM,17.6,58,1
2/14/2024 6:08:26 AM,17.6,58,1
2/14/2024 6:09:26 AM,17.6,58,1
2/14/2024 6:10:26 AM,17.5,58,1
2/14/2024 6:11:27 AM,17.6,58,1
2/14/2024 6:12:26 AM,17.5,58,1
2/14/2024 6:13:26 AM,17.5,58,1
2/14/2024 6:14:26 AM,17.5,58,1
2/14/2024 6:15:27 AM,17.5,58,1
2/14/2024 6:16:26 AM,17.5,58,1
2/14/2024 6:17:26 AM,17.5,58,1
2/14/2024 6:18:27 AM,17.5,58,1
2/14/2024 6:19:26 AM,17.5,58,1
2/14/2024 6:20:27 AM,17.5,58,1
2/14/2024 6:21:27 AM,17.5,58,1
2/14/2024 6:22:27 AM,17.5,58,1
2/14/2024 6:23:26 AM,17.5,58,1
2/14/2024 6:24:26 AM,17.5,58,1
2/14/2024 6:25:26 AM,17.5,58,1
2/14/2024 6:26:26 AM,17.4,58,1
2/14/2024 6:27:26 AM,17.5,58,1
2/14/2024 6:28:27 AM,17.5,58,1
2/14/2024 6:29:26 AM,17.4,58,1
2/14/2024 6:30:27 AM,17.4,58,1
2/14/2024 6:31:26 AM,17.4,58,1
2/14/2024 6:32:26 AM,17.4,58,1
2/14/2024 6:33:27 AM,17.4,58,1
2/14/2024 6:34:27 AM,17.4,58,1
2/14/2024 6:35:26 AM,17.4,58,1
2/14/2024 6:36:26 AM,17.4,58,1
2/14/2024 6:37:26 AM,17.4,58,1
2/14/2024 6:38:27 AM,17.4,58,1
2/14/2024 6:39:26 AM,17.4,58,1
2/14/2024 6:40:27 AM,17.3,58,1
2/14/2024 6:41:26 AM,17.3,58,1
2/14/2024 6:42:26 AM,17.3,58,1
2/14/2024 6:43:26 AM,17.3,58,1
2/14/2024 6:44:27 AM,17.3,58,1
2/14/2024 6:45:27 AM,17.3,58,1
2/14/2024 6:46:26 AM,17.3,58,1
2/14/2024 6:47:26 AM,17.3,58,1
2/14/2024 6:48:26 AM,17.3,58,1
2/14/2024 6:49:26 AM,17.3,58,1
2/14/2024 6:50:26 AM,17.3,58,1
2/14/2024 6:51:27 AM,17.3,58,1
2/14/2024 6:52:27 AM,17.3,58,1
2/14/2024 6:53:26 AM,17.3,58,1
2/14/2024 6:54:26 AM,17.3,58,1
2/14/2024 6:55:26 AM,17.3,58,1
2/14/2024 6:56:26 AM,17.2,58,1
2/14/2024 6:57:26 AM,17.3,58,1
2/14/2024 6:58:26 AM,17.2,58,1
2/14/2024 6:59:26 AM,17.2,58,1
2/14/2024 7:00:26 AM,17.2,58,1
2/14/2024 7:01:26 AM,17.2,58,1
2/14/2024 7:02:26 AM,17.2,58,1
2/14/2024 7:03:26 AM,17.2,58,1
2/14/2024 7:04:26 AM,17.2,58,1
2/14/2024 7:05:27 AM,17.2,58,1
2/14/2024 7:06:26 AM,17.2,58,1
2/14/2024 7:07:27 AM,17.2,59,2
2/14/2024 7:08:26 AM,17.1,59,2
2/14/2024 7:09:26 AM,17.1,58,2
2/14/2024 7:10:26 AM,17.1,59,2
2/14/2024 7:11:26 AM,17,58,1
2/14/2024 7:12:26 AM,17,56,1
2/14/2024 7:13:26 AM,17,56,1
2/14/2024 7:14:26 AM,16.9,55,1
2/14/2024 7:15:27 AM,16.9,55,1
2/14/2024 7:16:27 AM,16.9,53,1
2/14/2024 7:17:26 AM,16.8,52,1
2/14/2024 7:18:26 AM,16.8,52,1
2/14/2024 7:19:26 AM,16.8,53,1
2/14/2024 7:20:26 AM,16.8,54,1
2/14/2024 7:21:26 AM,16.8,55,2
2/14/2024 7:22:27 AM,16.8,56,2
2/14/2024 7:23:27 AM,16.8,56,2
2/14/2024 7:24:26 AM,16.8,57,2
2/14/2024 7:25:26 AM,16.8,57,2
2/14/2024 7:26:26 AM,16.8,58,2
2/14/2024 7:27:26 AM,16.9,58,2
2/14/2024 7:28:27 AM,16.9,58,2
2/14/2024 7:29:26 AM,16.9,59,2
2/14/2024 7:30:27 AM,16.9,59,2
2/14/2024 7:31:27 AM,16.9,59,2
2/14/2024 7:32:26 AM,17,60,1
2/14/2024 7:33:26 AM,17,60,1
2/14/2024 7:34:26 AM,17,60,1
2/14/2024 7:35:26 AM,17,60,1
2/14/2024 7:36:26 AM,17,60,1
2/14/2024 7:37:27 AM,17,60,1
2/14/2024 7:38:26 AM,17,60,1
2/14/2024 7:39:26 AM,17.1,60,1
2/14/2024 7:40:27 AM,17.1,60,3
2/14/2024 7:41:26 AM,17.1,60,3
2/14/2024 7:42:26 AM,17.2,59,3
2/14/2024 7:43:26 AM,17.2,59,3
2/14/2024 7:44:26 AM,17.2,60,2
2/14/2024 7:45:27 AM,17.2,60,2
2/14/2024 7:46:26 AM,17.2,60,2
2/14/2024 7:47:26 AM,17.3,60,2
2/14/2024 7:48:26 AM,17.3,60,2
2/14/2024 7:49:26 AM,17.3,60,2
2/14/2024 7:50:26 AM,17.3,60,2
2/14/2024 7:51:26 AM,17.4,60,2
2/14/2024 7:52:26 AM,17.4,60,2
2/14/2024 7:53:26 AM,17.4,60,2
2/14/2024 7:54:27 AM,17.4,60,2
2/14/2024 7:55:26 AM,17.5,60,2
2/14/2024 7:56:26 AM,17.5,60,2
2/14/2024 7:57:26 AM,17.5,60,1
2/14/2024 7:58:26 AM,17.5,60,1
2/14/2024 7:59:26 AM,17.5,60,1
2/14/2024 8:00:26 AM,17.6,61,1
2/14/2024 8:01:26 AM,17.6,61,1
2/14/2024 8:02:26 AM,17.6,62,1
2/14/2024 8:03:26 AM,17.6,62,1
2/14/2024 8:04:27 AM,17.7,62,1
2/14/2024 8:05:26 AM,17.7,62,1
2/14/2024 8:06:26 AM,17.7,62,3
2/14/2024 8:07:26 AM,17.7,62,3
2/14/2024 8:08:26 AM,17.7,62,3
2/14/2024 8:09:26 AM,17.7,62,3
2/14/2024 8:10:27 AM,17.8,62,3
2/14/2024 8:11:27 AM,17.8,62,3
2/14/2024 8:12:26 AM,17.8,62,3
2/14/2024 8:13:26 AM,17.8,62,2
2/14/2024 8:14:26 AM,17.8,62,2
2/14/2024 8:15:26 AM,17.8,62,2
2/14/2024 8:16:26 AM,17.8,62,2
2/14/2024 8:17:27 AM,17.8,62,2
2/14/2024 8:18:26 AM,17.9,62,2
2/14/2024 8:19:26 AM,17.9,62,2
2/14/2024 8:20:26 AM,17.9,62,2
2/14/2024 8:21:26 AM,17.9,62,2
2/14/2024 8:22:26 AM,17.9,62,2
2/14/2024 8:23:26 AM,17.9,62,2
2/14/2024 8:24:26 AM,17.9,62,2
2/14/2024 8:25:27 AM,18,62,2
2/14/2024 8:26:26 AM,17.9,62,2
2/14/2024 8:27:27 AM,18,62,2
2/14/2024 8:28:26 AM,18,62,3
2/14/2024 8:29:26 AM,18,62,3
2/14/2024 8:30:26 AM,18,62,3
2/14/2024 8:31:26 AM,18,62,2
2/14/2024 8:32:27 AM,18,61,3
2/14/2024 8:33:26 AM,18.1,61,3
2/14/2024 8:34:27 AM,18.1,61,3
2/14/2024 8:35:26 AM,18.1,61,3
2/14/2024 8:36:26 AM,18.1,61,3
2/14/2024 8:37:26 AM,18.1,61,3
2/14/2024 8:38:26 AM,18.1,61,3
2/14/2024 8:39:26 AM,18.1,61,2
2/14/2024 8:40:26 AM,18.1,61,2
2/14/2024 8:41:26 AM,18.1,61,2
2/14/2024 8:42:27 AM,18.1,61,2
2/14/2024 8:43:26 AM,18.1,61,2
2/14/2024 8:44:26 AM,18.2,61,2
2/14/2024 8:45:27 AM,18.2,61,2
